second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
377.0;11;0;23;0.8214285969734192;1.0;0.8806244134902954;1.0;0.87799072265625;1794;0.8214285969734192;1.0;0;0;0;124;0
378.0;11;0;32;1.0;1.0;1.0;1.0;0.878997802734375;2496;1.0;1.0;0;0;0;156;0
379.0;15;6;29;1.0;1.0;1.0;1.0;0.82098388671875;2262;1.0;1.0;0;0;0;89;0
380.0;15;6;34;0.8717948794364929;0.8717948794364929;0.7564148306846619;0.7564148306846619;0.7080078125;2652;0.8360655903816223;0.8360655903816223;0;0;0;123;0
380.0;11;0;5;0.12820513546466827;0.12820513546466827;0.24358513951301575;0.24358513951301575;0.227996826171875;520;0.16393442451953888;0.16393442451953888;0;0;0;161;0
381.0;15;6;2;0.05714285746216774;0.05714285746216774;0.039606522768735886;0.039606522768735886;0.042022705078125;156;0.043478261679410934;0.043478261679410934;0;0;0;125;0
381.0;11;0;33;0.9428571462631226;0.9428571462631226;0.960393488407135;0.960393488407135;1.01898193359375;3432;0.95652174949646;0.95652174949646;0;0;0;194;0
382.0;11;0;6;1.0;1.0;1.0;1.0;0.350006103515625;624;1.0;1.0;0;0;0;200;0
383.0;6;0;4;1.0;1.0;1.0;1.0;0.14501953125;312;1.0;1.0;0;0;0;570;0
384.0;6;0;3;0.15000000596046448;0.15000000596046448;0.08651868253946304;0.08651868253946304;0.08599853515625;234;0.12206573039293289;0.12206573039293289;0;0;0;573;0
384.0;1;26;17;0.8500000238418579;0.8500000238418579;0.9134812951087952;0.9134812951087952;0.907989501953125;1683;0.8779342770576477;0.8779342770576477;0;0;0;72;0
385.0;1;26;17;1.0;1.0;1.0;1.0;0.993011474609375;1683;1.0;1.0;0;0;0;89;0
386.0;1;26;16;1.0;1.0;1.0;1.0;1.043975830078125;1584;1.0;1.0;0;0;0;105;0
387.0;1;26;3;0.10000000149011612;0.10000000149011612;0.012547792866826057;0.012547792866826057;0.011016845703125;297;0.12359550595283508;0.12359550595283508;0;0;0;108;0
387.0;2;6;27;0.8999999761581421;0.8999999761581421;0.9874522089958191;0.9874522089958191;0.866973876953125;2106;0.8764045238494873;0.8764045238494873;0;0;0;100;0
388.0;6;0;22;1.0;1.0;1.0;1.0;0.85101318359375;1716;1.0;1.0;0;0;0;595;0
389.0;6;0;20;0.9090909361839294;0.9090909361839294;0.8262467384338379;0.8262467384338379;0.542022705078125;1560;0.9090909361839294;0.9090909361839294;0;0;0;615;0
389.0;4;24;2;0.09090909361839294;0.09090909361839294;0.1737532615661621;0.1737532615661621;0.113983154296875;156;0.09090909361839294;0.09090909361839294;0;0;0;69;0
390.0;4;24;34;1.0;1.0;1.0;1.0;0.86700439453125;2652;1.0;1.0;0;0;0;103;0
391.0;4;24;13;0.5199999809265137;0.5199999809265137;0.41287654638290405;0.41287654638290405;0.38397216796875;1014;0.5199999809265137;0.5199999809265137;0;0;0;116;0
391.0;24;6;12;0.47999998927116394;0.47999998927116394;0.587123453617096;0.587123453617096;0.5460205078125;936;0.47999998927116394;0.47999998927116394;0;0;0;170;0
392.0;4;24;5;0.1785714328289032;0.1785714328289032;0.09823968261480331;0.09823968261480331;0.0780029296875;390;0.17045454680919647;0.17045454680919647;0;0;0;121;0
392.0;24;6;19;0.6785714030265808;0.6785714030265808;0.47102007269859314;0.47102007269859314;0.373992919921875;1482;0.6477272510528564;0.6477272510528564;0;0;0;189;0
392.0;7;11;4;0.1428571492433548;0.1428571492433548;0.43074026703834534;0.43074026703834534;0.342010498046875;416;0.1818181872367859;0.1818181872367859;0;0;0;4;0
393.0;24;6;5;0.19230769574642181;0.19230769574642181;0.09705891460180283;0.09705891460180283;0.0989990234375;390;0.1515151560306549;0.1515151560306549;0;0;0;194;0
393.0;7;11;21;0.807692289352417;0.807692289352417;0.902941107749939;0.902941107749939;0.920989990234375;2184;0.8484848737716675;0.8484848737716675;0;0;0;25;0
394.0;7;11;28;1.0;1.0;1.0;1.0;0.9949951171875;2912;1.0;1.0;0;0;0;53;0
395.0;23;26;16;1.0;1.0;1.0;1.0;0.85198974609375;1584;1.0;1.0;0;0;0;69;0
396.0;23;26;14;1.0;1.0;1.0;1.0;0.947998046875;1386;1.0;1.0;0;0;0;83;0
397.0;23;26;21;1.0;1.0;1.0;1.0;1.024993896484375;2079;1.0;1.0;0;0;0;104;0
398.0;23;26;2;0.095238097012043;0.095238097012043;0.04642029479146004;0.04642029479146004;0.0880126953125;198;0.09107635915279388;0.09107635915279388;0;0;0;106;0
398.0;10;18;19;0.9047619104385376;0.9047619104385376;0.9535797238349915;0.9535797238349915;1.8079833984375;1976;0.9089236259460449;0.9089236259460449;0;0;0;32;0
399.0;10;18;1;1.0;1.0;1.0;1.0;0.003021240234375;104;1.0;1.0;0;0;0;33;0
400.0;6;0;11;1.0;1.0;1.0;1.0;0.7459716796875;858;1.0;1.0;0;0;0;626;0
401.0;6;0;28;1.0;1.0;1.0;1.0;0.716033935546875;2184;1.0;1.0;0;0;0;654;0
402.0;6;0;5;0.25;0.25;0.12613555788993835;0.12613555788993835;0.125;390;0.20800000429153442;0.20800000429153442;0;0;0;659;0
402.0;7;26;15;0.75;0.75;0.8738644123077393;0.8738644123077393;0.865997314453125;1485;0.7919999957084656;0.7919999957084656;0;0;0;68;0
403.0;7;26;15;1.0;1.0;1.0;1.0;0.996978759765625;1485;1.0;1.0;0;0;0;83;0
404.0;7;26;21;1.0;1.0;1.0;1.0;0.962005615234375;2079;1.0;1.0;0;0;0;104;0
405.0;7;26;2;1.0;1.0;1.0;1.0;2.11199951171875;198;1.0;1.0;0;0;0;106;0
407.0;25;26;11;1.0;1.0;1.0;1.0;0.891998291015625;1089;1.0;1.0;0;0;0;64;0
408.0;25;26;21;1.0;1.0;1.0;1.0;1.1300048828125;2079;1.0;1.0;0;0;0;85;0
409.0;25;26;15;1.0;1.0;1.0;1.0;0.864990234375;1485;1.0;1.0;0;0;0;100;0
410.0;25;26;6;0.3529411852359772;0.3529411852359772;0.5843172669410706;0.5843172669410706;0.5889892578125;594;0.3417721390724182;0.3417721390724182;0;0;0;106;0
410.0;5;18;11;0.6470588445663452;0.6470588445663452;0.41568270325660706;0.41568270325660706;0.41900634765625;1144;0.6582278609275818;0.6582278609275818;0;0;0;105;0
411.0;10;18;8;0.6153846383094788;0.6153846383094788;0.5728787779808044;0.5728787779808044;0.5579833984375;832;0.6153846383094788;0.6153846383094788;0;0;0;41;0
411.0;4;24;5;0.38461539149284363;0.38461539149284363;0.42712119221687317;0.42712119221687317;0.416015625;520;0.38461539149284363;0.38461539149284363;0;0;0;126;0
412.0;4;24;19;0.8260869383811951;0.8260869383811951;0.669916033744812;0.669916033744812;0.7550048828125;1976;0.8260869383811951;0.8260869383811951;0;0;0;145;0
412.0;10;18;4;0.17391304671764374;0.17391304671764374;0.3300839364528656;0.3300839364528656;0.37200927734375;416;0.17391304671764374;0.17391304671764374;0;0;0;45;0
413.0;4;24;4;1.0;1.0;1.0;1.0;0.8280029296875;416;1.0;1.0;0;0;0;149;0
414.0;4;24;8;0.5;0.5;0.25568529963493347;0.25568529963493347;0.2919921875;832;0.5123152732849121;0.5123152732849121;0;0;0;157;0
414.0;15;26;8;0.5;0.5;0.7443146705627441;0.7443146705627441;0.850006103515625;792;0.4876847267150879;0.4876847267150879;0;0;0;61;0
415.0;15;26;19;1.0;1.0;1.0;1.0;0.858001708984375;1881;1.0;1.0;0;0;0;80;0
416.0;15;26;25;1.0;1.0;1.0;1.0;1.082977294921875;2475;1.0;1.0;0;0;0;105;0
417.0;18;26;21;0.9545454382896423;1.0;0.7642449736595154;1.0;0.7650146484375;2079;0.9545454382896423;1.0;0;0;0;127;0
417.0;15;26;1;0.04545454680919647;1.0;0.23575501143932343;1.0;0.235992431640625;99;0.04545454680919647;1.0;0;0;0;106;0
418.0;18;26;23;1.0;1.0;1.0;1.0;0.899993896484375;2277;1.0;1.0;0;0;0;150;0
419.0;18;26;7;0.4117647111415863;1.0;0.44379809498786926;1.0;0.454010009765625;693;0.4117647111415863;1.0;0;0;0;157;0
419.0;10;26;10;0.5882353186607361;1.0;0.5562018752098083;1.0;0.569000244140625;990;0.5882353186607361;1.0;0;0;0;117;0
420.0;18;26;2;0.07407407462596893;1.0;0.11719246953725815;1.0;0.118011474609375;198;0.07407407462596893;1.0;0;0;0;159;0
420.0;10;26;25;0.9259259104728699;1.0;0.8828075528144836;1.0;0.88897705078125;2475;0.9259259104728699;1.0;0;0;0;142;0
421.0;10;26;18;0.5454545617103577;1.0;0.555465579032898;1.0;0.586029052734375;1782;0.5454545617103577;1.0;0;0;0;160;0
421.0;4;26;15;0.4545454680919647;1.0;0.44453445076942444;1.0;0.468994140625;1485;0.4545454680919647;1.0;0;0;0;121;0
422.0;4;26;16;1.0;1.0;1.0;1.0;0.889984130859375;1584;1.0;1.0;0;0;0;137;0
423.0;4;26;13;1.0;1.0;1.0;1.0;1.06500244140625;1287;1.0;1.0;0;0;0;150;0
424.0;4;26;8;0.5714285969734192;1.0;0.626537561416626;1.0;0.614013671875;792;0.5714285969734192;1.0;0;0;0;158;0
424.0;2;26;6;0.4285714328289032;1.0;0.3734624683856964;1.0;0.365997314453125;594;0.4285714328289032;1.0;0;0;0;59;0
425.0;4;26;1;0.05882352963089943;1.0;0.12549450993537903;1.0;0.121978759765625;99;0.05882352963089943;1.0;0;0;0;159;0
425.0;2;26;16;0.9411764740943909;1.0;0.8745055198669434;1.0;0.850006103515625;1584;0.9411764740943909;1.0;0;0;0;75;0
426.0;2;26;16;1.0;1.0;1.0;1.0;1.0570068359375;1584;1.0;1.0;0;0;0;91;0
427.0;2;26;14;1.0;1.0;1.0;1.0;0.99200439453125;1386;1.0;1.0;0;0;0;105;0
428.0;2;26;1;0.05263157933950424;0.05263157933950424;0.11076009273529053;0.11076009273529053;0.10699462890625;99;0.0502283088862896;0.0502283088862896;0;0;0;106;0
428.0;10;18;18;0.9473684430122375;0.9473684430122375;0.8892399072647095;0.8892399072647095;0.8590087890625;1872;0.9497717022895813;0.9497717022895813;0;0;0;63;0
429.0;10;18;24;1.0;1.0;1.0;1.0;0.962982177734375;2496;1.0;1.0;0;0;0;87;0
430.0;10;18;9;0.75;0.75;0.5897824764251709;0.5897824764251709;0.427001953125;936;0.7591241002082825;0.7591241002082825;0;0;0;96;0
430.0;8;26;3;0.25;0.25;0.4102174937725067;0.4102174937725067;0.2969970703125;297;0.24087591469287872;0.24087591469287872;0;0;0;56;0
431.0;10;18;3;0.20000000298023224;0.20000000298023224;0.021238990128040314;0.021238990128040314;0.022003173828125;312;0.20800000429153442;0.20800000429153442;0;0;0;99;0
431.0;8;26;12;0.800000011920929;0.800000011920929;0.9787610173225403;0.9787610173225403;1.01397705078125;1188;0.7919999957084656;0.7919999957084656;0;0;0;68;0
432.0;8;26;12;1.0;1.0;1.0;1.0;0.99700927734375;1188;1.0;1.0;0;0;0;80;0
433.0;8;26;15;1.0;1.0;1.0;1.0;1.009002685546875;1485;1.0;1.0;0;0;0;95;0
434.0;8;26;11;1.0;1.0;1.0;1.0;1.239990234375;1089;1.0;1.0;0;0;0;106;0
435.0;25;11;10;1.0;1.0;1.0;1.0;0.96099853515625;1040;1.0;1.0;0;0;0;10;0
436.0;25;11;26;1.0;1.0;1.0;1.0;0.753021240234375;2704;1.0;1.0;0;0;0;36;0
437.0;25;11;6;1.0;1.0;1.0;1.0;0.947998046875;624;1.0;1.0;0;0;0;42;0
441.0;21;26;7;1.0;1.0;1.0;1.0;0.95001220703125;693;1.0;1.0;0;0;0;113;0
442.0;21;26;30;1.0;1.0;1.0;1.0;1.009979248046875;2970;1.0;1.0;0;0;0;143;0
443.0;21;26;16;1.0;1.0;1.0;1.0;1.10400390625;1584;1.0;1.0;0;0;0;159;0
444.0;20;26;13;1.0;1.0;1.0;1.0;0.845001220703125;1287;1.0;1.0;0;0;0;119;0
445.0;20;26;16;1.0;1.0;1.0;1.0;1.003021240234375;1584;1.0;1.0;0;0;0;135;0
446.0;20;26;24;1.0;1.0;1.0;1.0;1.1829833984375;2376;1.0;1.0;0;0;0;159;0
447.0;3;26;12;1.0;1.0;1.0;1.0;0.84100341796875;1188;1.0;1.0;0;0;0;118;0
448.0;3;26;17;1.0;1.0;1.0;1.0;0.996002197265625;1683;1.0;1.0;0;0;0;135;0
449.0;3;26;22;1.0;1.0;1.0;1.0;1.468994140625;2178;1.0;1.0;0;0;0;157;0
450.0;22;4;4;0.6666666865348816;0.6666666865348816;0.47532159090042114;0.47532159090042114;0.3179931640625;416;0.6775244474411011;0.6775244474411011;0;0;0;4;0
450.0;3;26;2;0.3333333432674408;0.3333333432674408;0.5246784090995789;0.5246784090995789;0.35101318359375;198;0.3224755823612213;0.3224755823612213;0;0;0;159;0
451.0;13;4;8;0.800000011920929;1.0;0.9976359605789185;1.0;0.42498779296875;832;0.800000011920929;1.0;0;0;0;8;0
451.0;22;4;2;0.20000000298023224;1.0;0.002364066196605563;1.0;0.001007080078125;208;0.20000000298023224;1.0;0;0;0;6;0
452.0;25;11;16;1.0;1.0;1.0;1.0;0.6090087890625;1664;1.0;1.0;0;0;0;59;0
453.0;25;11;16;1.0;1.0;1.0;1.0;0.56201171875;1664;1.0;1.0;0;0;0;75;0
454.0;25;11;9;0.4736842215061188;0.4736842215061188;0.07589910924434662;0.07589910924434662;0.09100341796875;936;0.4859813153743744;0.4859813153743744;0;0;0;84;0
454.0;22;26;10;0.5263158082962036;0.5263158082962036;0.9241008758544922;0.9241008758544922;1.108001708984375;990;0.514018714427948;0.514018714427948;0;0;0;116;0
455.0;14;26;10;0.4761904776096344;1.0;0.17099601030349731;1.0;0.1309814453125;990;0.4761904776096344;1.0;0;0;0;116;0
455.0;22;26;11;0.523809552192688;1.0;0.8290039896965027;1.0;0.635009765625;1089;0.523809552192688;1.0;0;0;0;127;0
456.0;14;26;13;0.5;1.0;0.019201453775167465;1.0;0.019989013671875;1287;0.5;1.0;0;0;0;129;0
456.0;22;26;13;0.5;1.0;0.9807985424995422;1.0;1.021026611328125;1287;0.5;1.0;0;0;0;140;0
457.0;14;26;15;0.5;1.0;0.11893764138221741;1.0;0.13201904296875;1485;0.5;1.0;0;0;0;144;0
457.0;22;26;15;0.5;1.0;0.8810623288154602;1.0;0.97796630859375;1485;0.5;1.0;0;0;0;155;0
458.0;14;26;11;0.7857142686843872;1.0;0.7718487977981567;1.0;0.66302490234375;1089;0.7857142686843872;1.0;0;0;0;155;0
458.0;22;26;3;0.2142857164144516;1.0;0.22815120220184326;1.0;0.19598388671875;297;0.2142857164144516;1.0;0;0;0;158;0
459.0;14;26;3;0.1666666716337204;0.3888888955116272;0.22734199464321136;0.6412415504455566;0.173004150390625;297;0.16167664527893066;0.3772455155849457;0;0;0;158;0
459.0;22;26;1;0.0555555559694767;0.3888888955116272;0.2338787317276001;0.6412415504455566;0.177978515625;99;0.053892213851213455;0.3772455155849457;0;0;0;159;0
459.0;21;15;11;0.6111111044883728;0.6111111044883728;0.35875841975212097;0.35875841975212097;0.27301025390625;1144;0.6227545142173767;0.6227545142173767;0;0;0;11;0
459.0;9;26;3;0.1666666716337204;0.3888888955116272;0.18002085387706757;0.6412415504455566;0.136993408203125;297;0.16167664527893066;0.3772455155849457;0;0;0;109;0
460.0;14;26;1;0.0625;1.0;0.19533590972423553;1.0;0.1929931640625;99;0.0625;1.0;0;0;0;159;0
460.0;9;26;15;0.9375;1.0;0.8046640753746033;1.0;0.795013427734375;1485;0.9375;1.0;0;0;0;124;0
461.0;9;26;23;1.0;1.0;1.0;1.0;1.010986328125;2277;1.0;1.0;0;0;0;147;0
462.0;9;26;10;1.0;1.0;1.0;1.0;1.010009765625;990;1.0;1.0;0;0;0;157;0
463.0;9;26;2;0.11764705926179886;1.0;0.1776280254125595;1.0;0.180999755859375;198;0.11764705926179886;1.0;0;0;0;159;0
463.0;16;26;15;0.8823529481887817;1.0;0.8223719596862793;1.0;0.837982177734375;1485;0.8823529481887817;1.0;0;0;0;121;0
464.0;16;26;18;1.0;1.0;1.0;1.0;0.95001220703125;1782;1.0;1.0;0;0;0;139;0
465.0;16;26;9;1.0;1.0;1.0;1.0;1.16400146484375;891;1.0;1.0;0;0;0;148;0
466.0;16;26;8;1.0;1.0;1.0;1.0;0.89300537109375;792;1.0;1.0;0;0;0;156;0
467.0;16;26;3;0.13636364042758942;0.13636364042758942;0.10765451192855835;0.10765451192855835;0.110992431640625;297;0.13066431879997253;0.13066431879997253;0;0;0;159;0
467.0;10;18;19;0.8636363744735718;0.8636363744735718;0.8923454880714417;0.8923454880714417;0.920013427734375;1976;0.8693356513977051;0.8693356513977051;0;0;0;118;0
468.0;10;18;20;1.0;1.0;1.0;1.0;1.006988525390625;2080;1.0;1.0;0;0;0;138;0
469.0;17;26;15;1.0;1.0;1.0;1.0;1.037994384765625;1485;1.0;1.0;0;0;0;121;0
470.0;17;26;17;1.0;1.0;1.0;1.0;0.95501708984375;1683;1.0;1.0;0;0;0;138;0
471.0;17;26;19;1.0;1.0;1.0;1.0;1.186981201171875;1881;1.0;1.0;0;0;0;157;0
472.0;22;4;15;0.8823529481887817;0.8823529481887817;0.8200193643569946;0.8200193643569946;0.697021484375;1560;0.8873720169067383;0.8873720169067383;0;0;0;21;0
472.0;17;26;2;0.11764705926179886;0.11764705926179886;0.17998060584068298;0.17998060584068298;0.152984619140625;198;0.11262798309326172;0.11262798309326172;0;0;0;159;0
473.0;22;4;24;1.0;1.0;1.0;1.0;0.725982666015625;2496;1.0;1.0;0;0;0;45;0
474.0;22;4;2;0.2222222238779068;0.2222222238779068;0.23706968128681183;0.23706968128681183;0.261016845703125;208;0.2308546006679535;0.2308546006679535;0;0;0;47;0
474.0;13;26;7;0.7777777910232544;0.7777777910232544;0.7629303336143494;0.7629303336143494;0.839996337890625;693;0.7691453695297241;0.7691453695297241;0;0;0;181;0
475.0;13;26;28;1.0;1.0;1.0;1.0;0.906982421875;2772;1.0;1.0;0;0;0;209;0
476.0;13;26;15;1.0;1.0;1.0;1.0;1.219024658203125;1485;1.0;1.0;0;0;0;224;0
477.0;12;26;16;0.8888888955116272;1.0;0.7904378175735474;1.0;0.610992431640625;1584;0.8888888955116272;1.0;0;0;0;122;0
477.0;13;26;2;0.1111111119389534;1.0;0.20956216752529144;1.0;0.1619873046875;198;0.1111111119389534;1.0;0;0;0;226;0
478.0;13;26;1;0.06666667014360428;1.0;0.16321183741092682;1.0;0.173004150390625;99;0.06666667014360428;1.0;0;0;0;227;0
478.0;12;26;14;0.9333333373069763;1.0;0.8367881774902344;1.0;0.886993408203125;1386;0.9333333373069763;1.0;0;0;0;136;0
479.0;12;26;21;1.0;1.0;1.0;1.0;0.983001708984375;2079;1.0;1.0;0;0;0;157;0
480.0;12;26;2;0.2222222238779068;1.0;0.31184279918670654;1.0;0.324005126953125;198;0.2222222238779068;1.0;0;0;0;159;0
480.0;5;26;7;0.7777777910232544;1.0;0.6881572008132935;1.0;0.714996337890625;693;0.7777777910232544;1.0;0;0;0;113;0
481.0;5;26;20;1.0;1.0;1.0;1.0;0.90802001953125;1980;1.0;1.0;0;0;0;133;0
482.0;5;26;26;1.0;1.0;1.0;1.0;1.509979248046875;2574;1.0;1.0;0;0;0;159;0
483.0;13;4;8;1.0;1.0;1.0;1.0;0.592010498046875;832;1.0;1.0;0;0;0;16;0
484.0;13;4;25;1.0;1.0;1.0;1.0;1.1090087890625;2600;1.0;1.0;0;0;0;41;0
485.0;25;11;13;0.8666666746139526;0.8666666746139526;0.9985314607620239;0.9985314607620239;0.66400146484375;1352;0.8666666746139526;0.8666666746139526;0;0;0;97;0
485.0;13;4;2;0.13333334028720856;0.13333334028720856;0.001468563568778336;0.001468563568778336;0.0009765625;208;0.13333334028720856;0.13333334028720856;0;0;0;43;0
486.0;1;2;24;1.0;1.0;1.0;1.0;0.42999267578125;1872;1.0;1.0;0;0;0;209;0
487.0;1;2;1;0.03999999910593033;0.03999999910593033;0.33427467942237854;0.33427467942237854;0.35400390625;78;0.03999999910593033;0.03999999910593033;0;0;0;210;0
487.0;6;0;22;0.8799999952316284;0.8799999952316284;0.5533398389816284;0.5533398389816284;0.58599853515625;1716;0.8799999952316284;0.8799999952316284;0;0;0;681;0
487.0;2;6;2;0.07999999821186066;0.07999999821186066;0.11238545179367065;0.11238545179367065;0.1190185546875;156;0.07999999821186066;0.07999999821186066;0;0;0;102;0
488.0;2;6;6;0.30000001192092896;0.30000001192092896;0.20144005119800568;0.20144005119800568;0.110992431640625;468;0.30000001192092896;0.30000001192092896;0;0;0;108;0
488.0;6;0;14;0.699999988079071;0.699999988079071;0.7985599637031555;0.7985599637031555;0.44000244140625;1092;0.699999988079071;0.699999988079071;0;0;0;695;0
489.0;6;0;5;0.2083333283662796;0.2083333283662796;0.12251114845275879;0.12251114845275879;0.135009765625;390;0.16483516991138458;0.16483516991138458;0;0;0;700;0
489.0;18;15;19;0.7916666865348816;0.7916666865348816;0.8774888515472412;0.8774888515472412;0.967010498046875;1976;0.8351648449897766;0.8351648449897766;0;0;0;19;0
490.0;18;15;23;1.0;1.0;1.0;1.0;0.879974365234375;2392;1.0;1.0;0;0;0;42;0
491.0;18;15;4;1.0;1.0;1.0;1.0;1.014007568359375;416;1.0;1.0;0;0;0;46;0
492.0;18;15;1;1.0;1.0;1.0;1.0;0.001007080078125;104;1.0;1.0;0;0;0;47;0
494.0;25;11;3;1.0;1.0;1.0;1.0;0.521026611328125;312;1.0;1.0;0;0;0;100;0
495.0;25;11;16;1.0;1.0;1.0;1.0;0.837982177734375;1664;1.0;1.0;0;0;0;116;0
496.0;25;11;10;1.0;1.0;1.0;1.0;0.483978271484375;1040;1.0;1.0;0;0;0;126;0
497.0;20;10;15;0.8823529481887817;0.8823529481887817;0.699802815914154;0.699802815914154;0.704010009765625;1560;0.9090909361839294;0.9090909361839294;0;0;0;15;0
497.0;25;6;2;0.11764705926179886;0.11764705926179886;0.30019718408584595;0.30019718408584595;0.302001953125;156;0.09090909361839294;0.09090909361839294;0;0;0;394;0
498.0;20;10;16;0.47058823704719543;0.47058823704719543;0.6934846043586731;0.6934846043586731;0.7760009765625;1664;0.5423728823661804;0.5423728823661804;0;0;0;31;0
498.0;25;6;18;0.529411792755127;0.529411792755127;0.3065153956413269;0.3065153956413269;0.342987060546875;1404;0.4576271176338196;0.4576271176338196;0;0;0;412;0
499.0;20;10;13;0.5652173757553101;0.5652173757553101;0.41117289662361145;0.41117289662361145;0.449005126953125;1352;0.6341463327407837;0.6341463327407837;0;0;0;44;0
499.0;25;6;10;0.43478259444236755;0.43478259444236755;0.5888270735740662;0.5888270735740662;0.64300537109375;780;0.3658536672592163;0.3658536672592163;0;0;0;422;0
500.0;20;10;5;0.29411765933036804;0.29411765933036804;0.30992966890335083;0.30992966890335083;0.238037109375;520;0.3571428656578064;0.3571428656578064;0;0;0;49;0
500.0;6;0;12;0.7058823704719543;0.7058823704719543;0.6900703310966492;0.6900703310966492;0.529998779296875;936;0.6428571343421936;0.6428571343421936;0;0;0;712;0
501.0;20;10;3;0.1034482792019844;0.1034482792019844;0.08766844123601913;0.08766844123601913;0.083984375;312;0.13333334028720856;0.13333334028720856;0;0;0;52;0
501.0;6;0;26;0.8965517282485962;0.8965517282485962;0.9123315811157227;0.9123315811157227;0.873992919921875;2028;0.8666666746139526;0.8666666746139526;0;0;0;738;0
502.0;13;4;8;1.0;1.0;1.0;1.0;1.503997802734375;832;1.0;1.0;0;0;0;51;0
503.0;20;10;5;0.4166666567325592;0.4166666567325592;0.6267605423927307;0.6267605423927307;0.220001220703125;520;0.4166666567325592;0.4166666567325592;0;0;0;57;0
503.0;13;4;7;0.5833333134651184;0.5833333134651184;0.3732394278049469;0.3732394278049469;0.131011962890625;728;0.5833333134651184;0.5833333134651184;0;0;0;58;0
504.0;20;10;15;1.0;1.0;1.0;1.0;0.553009033203125;1560;1.0;1.0;0;0;0;72;0
505.0;20;10;4;1.0;1.0;1.0;1.0;1.75299072265625;416;1.0;1.0;0;0;0;76;0
506.0;13;16;1;1.0;1.0;1.0;1.0;0.402008056640625;78;1.0;1.0;0;0;0;217;0
507.0;13;16;6;0.27272728085517883;0.27272728085517883;0.18315458297729492;0.18315458297729492;0.134979248046875;468;0.27272728085517883;0.27272728085517883;0;0;0;223;0
507.0;16;7;16;0.7272727489471436;0.7272727489471436;0.8168454170227051;0.8168454170227051;0.60198974609375;1248;0.7272727489471436;0.7272727489471436;0;0;0;193;0
508.0;13;16;4;0.1428571492433548;0.1428571492433548;0.25962522625923157;0.25962522625923157;0.26300048828125;312;0.1428571492433548;0.1428571492433548;0;0;0;227;0
508.0;7;6;20;0.7142857313156128;0.7142857313156128;0.5764897465705872;0.5764897465705872;0.583984375;1560;0.7142857313156128;0.7142857313156128;0;0;0;898;0
508.0;16;7;4;0.1428571492433548;0.1428571492433548;0.16388504207134247;0.16388504207134247;0.166015625;312;0.1428571492433548;0.1428571492433548;0;0;0;197;0
509.0;16;7;3;0.125;0.125;0.011962890625;0.011962890625;0.0059814453125;234;0.125;0.125;0;0;0;200;0
509.0;7;6;21;0.875;0.875;0.988037109375;0.988037109375;0.4940185546875;1638;0.875;0.875;0;0;0;919;0
510.0;7;6;4;0.11428571492433548;0.11428571492433548;0.057888638228178024;0.057888638228178024;0.06402587890625;312;0.11428571492433548;0.11428571492433548;0;0;0;923;0
510.0;6;0;31;0.8857142925262451;0.8857142925262451;0.9421113729476929;0.9421113729476929;1.0419921875;2418;0.8857142925262451;0.8857142925262451;0;0;0;769;0
511.0;6;0;4;0.3333333432674408;0.3333333432674408;0.5290151238441467;0.5290151238441467;0.3280029296875;312;0.27272728085517883;0.27272728085517883;0;0;0;773;0
511.0;14;1;8;0.6666666865348816;0.6666666865348816;0.47098487615585327;0.47098487615585327;0.292022705078125;832;0.7272727489471436;0.7272727489471436;0;0;0;73;0
512.0;6;0;4;0.3333333432674408;0.3333333432674408;0.242960125207901;0.242960125207901;0.28594970703125;312;0.27272728085517883;0.27272728085517883;0;0;0;777;0
512.0;22;4;8;0.6666666865348816;0.6666666865348816;0.7570399045944214;0.7570399045944214;0.8909912109375;832;0.7272727489471436;0.7272727489471436;0;0;0;55;0
513.0;22;4;10;1.0;1.0;1.0;1.0;0.87603759765625;1040;1.0;1.0;0;0;0;65;0
514.0;22;4;2;0.6666666865348816;0.6666666865348816;0.6180295348167419;0.6180295348167419;0.64398193359375;208;0.7272727489471436;0.7272727489471436;0;0;0;67;0
514.0;25;11;1;0.3333333432674408;0.3333333432674408;0.38197046518325806;0.38197046518325806;0.39801025390625;78;0.27272728085517883;0.27272728085517883;0;0;0;127;0
515.0;25;11;32;1.0;1.0;1.0;1.0;0.99200439453125;2496;1.0;1.0;0;0;0;159;0
516.0;11;0;29;1.0;1.0;1.0;1.0;0.5260009765625;2262;1.0;1.0;0;0;0;229;0
517.0;11;0;2;0.095238097012043;0.095238097012043;0.05366590991616249;0.05366590991616249;0.052001953125;156;0.07658321410417557;0.07658321410417557;0;0;0;231;0
517.0;25;26;19;0.9047619104385376;0.9047619104385376;0.9463340640068054;0.9463340640068054;0.9169921875;1881;0.923416793346405;0.923416793346405;0;0;0;125;0
518.0;25;26;16;1.0;1.0;1.0;1.0;1.177001953125;1584;1.0;1.0;0;0;0;141;0
519.0;25;26;15;1.0;1.0;1.0;1.0;0.87799072265625;1485;1.0;1.0;0;0;0;156;0
520.0;25;26;3;1.0;1.0;1.0;1.0;2.02203369140625;297;1.0;1.0;0;0;0;159;0
522.0;14;1;24;1.0;1.0;1.0;1.0;1.0150146484375;2496;1.0;1.0;0;0;0;97;0
